YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2014,3,9,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.0,2208665.0,2208665.0,0.0,0.0,113135.0,113135.0,2321800.0,0.0,628869.0,628869.0,0.0,0.0,110248.0,0.0,110248.0,739117.0,2837534.0,223383.0,3060917.0,0.0,6721846.0,6721846.0,0.0,0.0,352703.0,352703.0,7074549.0,0.0,1946673.0,1946673.0,0.0,0.0,333896.0,0.0,333896.0,2280569.0,8668519.0,686599.0,9355118.0
2014,3,9,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456837.0,456837.0,0.0,0.0,12620.0,0.0,12620.0,469457.0,456837.0,12620.0,469457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356806.0,1356806.0,0.0,0.0,51536.0,0.0,51536.0,1408342.0,1356806.0,51536.0,1408342.0
2014,3,9,19977.0,UA,UA,United Air Lines Inc.,3,0.0,116845246.0,116845246.0,67876100.0,55655819.0,18100243.0,141632162.0,258477408.0,0.0,702796.0,702796.0,0.0,239521.0,0.0,68738.0,308259.0,1011055.0,117548042.0,141940421.0,259488463.0,0.0,324877780.0,324877780.0,192201610.0,158085780.0,52299409.0,402586799.0,727464579.0,0.0,2384669.0,2384669.0,,166264.0,0.0,891786.0,1058050.0,3442719.0,327262449.0,403644849.0,730907298.0
2014,3,9,20355.0,US,US,US Airways Inc.,3,0.0,66906200.0,66906200.0,21081298.0,0.0,3606643.0,24687941.0,91594141.0,0.0,417821.0,417821.0,27250.0,0.0,15519.0,0.0,42769.0,460590.0,67324021.0,24730710.0,92054731.0,0.0,189574533.0,189574533.0,60301936.0,0.0,10613588.0,70915524.0,260490057.0,0.0,1174927.0,1174927.0,76463.0,0.0,44142.0,0.0,120605.0,1295532.0,190749460.0,71036129.0,261785589.0
2014,3,9,21171.0,VX,VX,Virgin America,3,0.0,12656435.0,12656435.0,0.0,0.0,94767.0,94767.0,12751202.0,0.0,71983.0,71983.0,0.0,0.0,0.0,0.0,0.0,71983.0,12728418.0,94767.0,12823185.0,0.0,36316034.0,36316034.0,0.0,0.0,292181.0,292181.0,36608215.0,0.0,208874.0,208874.0,0.0,0.0,0.0,0.0,0.0,208874.0,36524908.0,292181.0,36817089.0
2014,3,9,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179342.0,0.0,179342.0,179342.0,0.0,179342.0,179342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579677.0,0.0,579677.0,579677.0,0.0,579677.0,579677.0
2014,3,9,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,20287.0,WP,WP,Island Air Hawaii,1,0.0,147020.0,147020.0,0.0,0.0,0.0,0.0,147020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147020.0,0.0,147020.0,0.0,474678.0,474678.0,0.0,0.0,0.0,0.0,474678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474678.0,0.0,474678.0
2014,3,9,20377.0,X9,X9,Omni Air Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317259.0,317259.0,9137.0,0.0,0.0,2274137.0,2283274.0,2600533.0,317259.0,2283274.0,2600533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918416.0,918416.0,26212.0,0.0,0.0,7624024.0,7650236.0,8568652.0,918416.0,7650236.0,8568652.0
2014,3,9,20207.0,XP,XP,Casino Express,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18403.0,18403.0,0.0,0.0,3386.0,0.0,3386.0,21789.0,18403.0,3386.0,21789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86310.0,86310.0,0.0,0.0,15880.0,0.0,15880.0,102190.0,86310.0,15880.0,102190.0
2014,3,7,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,0.0,6827985.0,6827985.0,0.0,0.0,0.0,0.0,6827985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6827985.0,0.0,6827985.0,0.0,21289433.0,21289433.0,0.0,0.0,0.0,0.0,21289433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21289433.0,0.0,21289433.0
2014,3,8,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,0.0,6918828.0,6918828.0,0.0,0.0,0.0,0.0,6918828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6918828.0,0.0,6918828.0,0.0,21143817.0,21143817.0,0.0,0.0,0.0,0.0,21143817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21143817.0,0.0,21143817.0
2014,3,9,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,3,9,20452.0,YX,YX,Republic Airlines,2,0.0,13337629.0,13337629.0,0.0,0.0,0.0,0.0,13337629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13337629.0,0.0,13337629.0,0.0,38976768.0,38976768.0,0.0,0.0,0.0,0.0,38976768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38976768.0,0.0,38976768.0
2014,4,10,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148269.0,148269.0,31269.0,18672.0,843.0,0.0,50784.0,199053.0,148269.0,50784.0,199053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609386.0,609386.0,104751.0,62551.0,2824.0,0.0,170126.0,779512.0,609386.0,170126.0,779512.0
2014,4,10,20397.0,OH,16,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,314432.0,0.0,314432.0,0.0,0.0,0.0,0.0,314432.0,34704.0,13594.0,48298.0,0.0,0.0,0.0,0.0,0.0,48298.0,362730.0,0.0,362730.0,1181962.0,0.0,1181962.0,0.0,0.0,0.0,0.0,1181962.0,130454.0,51100.0,181554.0,0.0,0.0,0.0,0.0,0.0,181554.0,1363516.0,0.0,1363516.0
2014,4,10,19917.0,5X,5X,United Parcel Service,3,0.0,31531000.0,31531000.0,10182000.0,16581000.0,2919000.0,29682000.0,61213000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31531000.0,29682000.0,61213000.0,0.0,82155000.0,82155000.0,23531000.0,42898000.0,8068000.0,74497000.0,156652000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82155000.0,74497000.0,156652000.0
2014,4,10,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645871.0,5645871.0,8232030.0,12067976.0,3963197.0,2742807.0,27006010.0,32651881.0,5645871.0,27006010.0,32651881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16528624.0,16528624.0,24653484.0,35181366.0,11201758.0,9160975.0,80197583.0,96726207.0,16528624.0,80197583.0,96726207.0
2014,4,10,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22283.0,22283.0,0.0,22041.0,0.0,691919.0,713960.0,736243.0,22283.0,713960.0,736243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86769.0,86769.0,0.0,78874.0,0.0,2548816.0,2627690.0,2714459.0,86769.0,2627690.0,2714459.0
2014,4,10,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20190.0,9S,9S,Southern Air Inc.,2,0.0,0.0,0.0,117867.0,327535.0,0.0,445402.0,445402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445402.0,445402.0,0.0,0.0,0.0,426679.0,1185676.0,0.0,1612355.0,1612355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612355.0,1612355.0
2014,4,10,19805.0,AA,AA,American Airlines Inc.,3,0.0,114540949.0,114540949.0,32857433.0,17847969.0,39236709.0,89942111.0,204483060.0,0.0,296495.0,296495.0,0.0,28352.0,7049.0,0.0,35401.0,331896.0,114837444.0,89977512.0,204814956.0,0.0,314247232.0,314247232.0,75988914.0,40708956.0,112116304.0,228814174.0,543061406.0,0.0,858400.0,858400.0,0.0,80658.0,22131.0,0.0,102789.0,961189.0,315105632.0,228916963.0,544022595.0
2014,4,10,20453.0,ABX,ABX,ABX Air Inc,2,0.0,153705.0,153705.0,0.0,0.0,0.0,0.0,153705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153705.0,0.0,153705.0,0.0,473668.0,473668.0,0.0,0.0,0.0,0.0,473668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473668.0,0.0,473668.0
2014,4,10,19930.0,AS,AS,Alaska Airlines Inc.,3,1355669.0,31024336.0,32380005.0,0.0,0.0,529694.0,529694.0,32909699.0,28146.0,41638.0,69784.0,0.0,0.0,0.0,0.0,0.0,69784.0,32449789.0,529694.0,32979483.0,3642142.0,92285861.0,95928003.0,0.0,0.0,1494487.0,1494487.0,97422490.0,75617.0,107759.0,183376.0,0.0,0.0,0.0,0.0,0.0,183376.0,96111379.0,1494487.0,97605866.0
2014,4,10,20409.0,B6,B6,JetBlue Airways,3,0.0,42449975.0,42449975.0,0.0,0.0,8710002.0,8710002.0,51159977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42449975.0,8710002.0,51159977.0,0.0,120855475.0,120855475.0,0.0,0.0,24797455.0,24797455.0,145652930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120855475.0,24797455.0,145652930.0
2014,4,10,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,19790.0,DL,DL,Delta Air Lines Inc.,3,0.0,141566638.0,141566638.0,67732920.0,44436722.0,21966697.0,134136339.0,275702977.0,0.0,1454443.0,1454443.0,686121.0,275395.0,33153.0,0.0,994669.0,2449112.0,143021081.0,135131008.0,278152089.0,0.0,380698672.0,380698672.0,182146253.0,119498500.0,59072480.0,360717233.0,741415905.0,0.0,4658946.0,4658946.0,1845105.0,740587.0,89154.0,0.0,2674846.0,7333792.0,385357618.0,363392079.0,748749697.0
2014,4,10,20366.0,EV,EV,ExpressJet Airlines Inc.,3,0.0,118021.0,118021.0,0.0,0.0,0.0,0.0,118021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118021.0,0.0,118021.0,0.0,396274.0,396274.0,0.0,0.0,0.0,0.0,396274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396274.0,0.0,396274.0
2014,4,10,20436.0,F9,F9,Frontier Airlines Inc.,3,0.0,13589129.0,13589129.0,0.0,0.0,787477.0,787477.0,14376606.0,0.0,136832.0,136832.0,0.0,0.0,0.0,0.0,0.0,136832.0,13725961.0,787477.0,14513438.0,0.0,38818131.0,38818131.0,0.0,0.0,2429997.0,2429997.0,41248128.0,0.0,414369.0,414369.0,0.0,0.0,0.0,0.0,0.0,414369.0,39232500.0,2429997.0,41662497.0
2014,4,10,20107.0,FX,FX,Federal Express Corporation,3,0.0,60605862.0,60605862.0,12510288.0,20780765.0,2377378.0,35668431.0,96274293.0,0.0,1562602.0,1562602.0,90755.0,198421.0,51934.0,144576.0,485686.0,2048288.0,62168464.0,36154117.0,98322581.0,0.0,161648000.0,161648000.0,33815000.0,57162000.0,7172000.0,98149000.0,259797000.0,0.0,4178000.0,4178000.0,243000.0,540000.0,135000.0,409000.0,1327000.0,5505000.0,165826000.0,99476000.0,265302000.0
2014,4,10,20368.0,G4,G4,Allegiant Air,2,0.0,8943897.0,8943897.0,0.0,0.0,0.0,0.0,8943897.0,0.0,553583.0,553583.0,0.0,0.0,0.0,0.0,0.0,553583.0,9497480.0,0.0,9497480.0,0.0,25209433.0,25209433.0,0.0,0.0,0.0,0.0,25209433.0,0.0,1656589.0,1656589.0,0.0,0.0,0.0,0.0,0.0,1656589.0,26866022.0,0.0,26866022.0
2014,4,10,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382053.0,382053.0,0.0,0.0,263944.0,0.0,263944.0,645997.0,382053.0,263944.0,645997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194830.0,1194830.0,0.0,0.0,860415.0,0.0,860415.0,2055245.0,1194830.0,860415.0,2055245.0
2014,4,10,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376904.0,376904.0,59866.0,0.0,199553.0,73169.0,332588.0,709492.0,376904.0,332588.0,709492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259048.0,1259048.0,199982.0,0.0,666606.0,244422.0,1111010.0,2370058.0,1259048.0,1111010.0,2370058.0
2014,4,10,19690.0,HA,HA,Hawaiian Airlines Inc.,3,0.0,12998850.0,12998850.0,0.0,5970325.0,0.0,5970325.0,18969175.0,0.0,31666.0,31666.0,0.0,23934.0,0.0,0.0,23934.0,55600.0,13030516.0,5994259.0,19024775.0,0.0,34620613.0,34620613.0,0.0,16729364.0,0.0,16729364.0,51349977.0,0.0,90548.0,90548.0,0.0,82913.0,0.0,0.0,82913.0,173461.0,34711161.0,16812277.0,51523438.0
2014,4,10,20370.0,KAQ,KAQ,Kalitta Air LLC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473164.0,473164.0,1179903.0,409039.0,37209.0,1069416.0,2695567.0,3168731.0,473164.0,2695567.0,3168731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344194.0,1344194.0,3186379.0,1188344.0,106601.0,3388578.0,7869902.0,9214096.0,1344194.0,7869902.0,9214096.0
2014,4,10,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71619.0,0.0,0.0,0.0,71619.0,71619.0,0.0,71619.0,71619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228904.0,0.0,0.0,0.0,228904.0,228904.0,0.0,228904.0,228904.0
2014,4,10,21634.0,KH,KH,Aloha Air Cargo,1,0.0,553779.0,553779.0,0.0,0.0,0.0,0.0,553779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553779.0,0.0,553779.0,0.0,1420691.0,1420691.0,0.0,0.0,0.0,0.0,1420691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420691.0,0.0,1420691.0
2014,4,10,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302549.0,302549.0,0.0,0.0,72703.0,0.0,72703.0,375252.0,302549.0,72703.0,375252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995977.0,995977.0,0.0,0.0,222721.0,0.0,222721.0,1218698.0,995977.0,222721.0,1218698.0
2014,4,10,20169.0,L2,L2,Lynden Air Cargo Airlines,2,100245.0,0.0,100245.0,0.0,0.0,0.0,0.0,100245.0,17309.0,20437.0,37746.0,0.0,4615.0,0.0,0.0,4615.0,42361.0,137991.0,4615.0,142606.0,301574.0,0.0,301574.0,0.0,0.0,0.0,0.0,301574.0,53790.0,63588.0,117378.0,0.0,7898.0,0.0,0.0,7898.0,125276.0,418952.0,7898.0,426850.0
2014,4,10,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,0.0,0.0,1444914.0,1444914.0,1444914.0,0.0,188910.0,188910.0,0.0,0.0,37648.0,0.0,37648.0,226558.0,188910.0,1482562.0,1671472.0,0.0,0.0,0.0,0.0,0.0,4036231.0,4036231.0,4036231.0,0.0,527702.0,527702.0,0.0,0.0,105166.0,0.0,105166.0,632868.0,527702.0,4141397.0,4669099.0
2014,4,10,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20405.0,N8,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102635.0,102635.0,102635.0,0.0,102635.0,102635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376123.0,376123.0,376123.0,0.0,376123.0,376123.0
2014,4,10,20108.0,NC,NC,Northern Air Cargo Inc.,1,362401.0,0.0,362401.0,0.0,0.0,0.0,0.0,362401.0,30038.0,132988.0,163026.0,0.0,0.0,3708.0,0.0,3708.0,166734.0,525427.0,3708.0,529135.0,978392.0,0.0,978392.0,0.0,0.0,0.0,0.0,978392.0,81058.0,374682.0,455740.0,0.0,0.0,11008.0,0.0,11008.0,466748.0,1434132.0,11008.0,1445140.0
2014,4,10,20416.0,NK,NK,Spirit Air Lines,3,0.0,15678886.0,15678886.0,0.0,0.0,1264547.0,1264547.0,16943433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15678886.0,1264547.0,16943433.0,0.0,43523788.0,43523788.0,0.0,0.0,3510318.0,3510318.0,47034106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43523788.0,3510318.0,47034106.0
2014,4,10,20304.0,OO,OO,SkyWest Airlines Inc.,3,0.0,4478826.0,4478826.0,0.0,0.0,0.0,0.0,4478826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478826.0,0.0,4478826.0,0.0,13850009.0,13850009.0,0.0,0.0,0.0,0.0,13850009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13850009.0,0.0,13850009.0
2014,4,10,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354201.0,0.0,0.0,354201.0,354201.0,0.0,354201.0,354201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190411.0,0.0,0.0,1190411.0,1190411.0,0.0,1190411.0,1190411.0
2014,4,10,20100.0,PO,PO,Polar Air Cargo Airways,2,0.0,2377201.0,2377201.0,411676.0,9951270.0,0.0,10362946.0,12740147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377201.0,10362946.0,12740147.0,0.0,6384333.0,6384333.0,1210855.0,26132989.0,0.0,27343844.0,33728177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6384333.0,27343844.0,33728177.0
2014,4,10,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20418.0,RP,RP,Chautauqua Airlines Inc.,2,0.0,3473338.0,3473338.0,0.0,0.0,0.0,0.0,3473338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473338.0,0.0,3473338.0,0.0,9035671.0,9035671.0,0.0,0.0,0.0,0.0,9035671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9035671.0,0.0,9035671.0
2014,4,10,20448.0,S5,S5,Shuttle America Corp.,2,0.0,3825488.0,3825488.0,0.0,0.0,0.0,0.0,3825488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825488.0,0.0,3825488.0,0.0,9839793.0,9839793.0,0.0,0.0,0.0,0.0,9839793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9839793.0,0.0,9839793.0
2014,4,10,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.0,2772373.0,2772373.0,0.0,0.0,131360.0,131360.0,2903733.0,0.0,502396.0,502396.0,0.0,0.0,119245.0,60419.0,179664.0,682060.0,3274769.0,311024.0,3585793.0,0.0,7627334.0,7627334.0,0.0,0.0,387012.0,387012.0,8014346.0,0.0,1525707.0,1525707.0,0.0,0.0,305413.0,224099.0,529512.0,2055219.0,9153041.0,916524.0,10069565.0
2014,4,10,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508241.0,508241.0,0.0,0.0,19371.0,0.0,19371.0,527612.0,508241.0,19371.0,527612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387498.0,1387498.0,0.0,0.0,70026.0,0.0,70026.0,1457524.0,1387498.0,70026.0,1457524.0
2014,4,10,19977.0,UA,UA,United Air Lines Inc.,3,0.0,123666268.0,123666268.0,66215537.0,57043840.0,20117545.0,143376922.0,267043190.0,0.0,1719756.0,1719756.0,59661.0,107494.0,19649.0,23355.0,210159.0,1929915.0,125386024.0,143587081.0,268973105.0,0.0,322421825.0,322421825.0,178241966.0,154716896.0,55515347.0,388474209.0,710896034.0,0.0,4691681.0,4691681.0,162075.0,483085.0,62384.0,68166.0,775710.0,5467391.0,327113506.0,389249919.0,716363425.0
2014,4,10,20355.0,US,US,US Airways Inc.,3,0.0,72809078.0,72809078.0,16896196.0,0.0,3817592.0,20713788.0,93522866.0,0.0,496972.0,496972.0,21370.0,0.0,2857.0,0.0,24227.0,521199.0,73306050.0,20738015.0,94044065.0,0.0,187808901.0,187808901.0,45976787.0,0.0,10429543.0,56406330.0,244215231.0,0.0,1320088.0,1320088.0,58775.0,0.0,7360.0,0.0,66135.0,1386223.0,189128989.0,56472465.0,245601454.0
2014,4,10,21171.0,VX,VX,Virgin America,3,0.0,13109022.0,13109022.0,0.0,0.0,105523.0,105523.0,13214545.0,0.0,58823.0,58823.0,0.0,0.0,0.0,0.0,0.0,58823.0,13167845.0,105523.0,13273368.0,0.0,36306619.0,36306619.0,0.0,0.0,296561.0,296561.0,36603180.0,0.0,163812.0,163812.0,0.0,0.0,0.0,0.0,0.0,163812.0,36470431.0,296561.0,36766992.0
2014,4,10,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57707.0,0.0,57707.0,57707.0,0.0,57707.0,57707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184662.0,0.0,184662.0,184662.0,0.0,184662.0,184662.0
2014,4,10,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,10,20287.0,WP,WP,Island Air Hawaii,1,0.0,146696.0,146696.0,0.0,0.0,0.0,0.0,146696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146696.0,0.0,146696.0,0.0,440199.0,440199.0,0.0,0.0,0.0,0.0,440199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440199.0,0.0,440199.0
2014,4,10,20377.0,X9,X9,Omni Air Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327247.0,327247.0,205504.0,0.0,0.0,2792096.0,2997600.0,3324847.0,327247.0,2997600.0,3324847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883446.0,883446.0,658300.0,0.0,0.0,9154717.0,9813017.0,10696463.0,883446.0,9813017.0,10696463.0
